[[2, 0.696875, 0.478125, 0.23125, 0.23125], [2, 0.696875, 0.478125, 0.23125, 0.23125], [2, 0.696875, 0.478125, 0.23125, 0.23125], [2, 0.696875, 0.478125, 0.23125, 0.23125], [2, 0.696875, 0.478125, 0.23125, 0.23125], [2, 0.696875, 0.478125, 0.23125, 0.23125], [2, 0.696875, 0.478125, 0.23125, 0.23125], [2, 0.696875, 0.478125, 0.23125, 0.23125], [2, 0.696875, 0.478125, 0.23125, 0.23125], [2, 0.696875, 0.478125, 0.23125, 0.23125], [2, 0.696875, 0.478125, 0.23125, 0.23125], [2, 0.696875, 0.478125, 0.23125, 0.23125], [2, 0.696875, 0.478125, 0.23125, 0.23125], [2, 0.696875, 0.478125, 0.23125, 0.23125], [2, 0.696875, 0.478125, 0.23125, 0.23125]]
[[1, 0.68125, 0.796875, 0.103125, 0.103125], [1, 0.66875, 0.753125, 0.103125, 0.103125], [1, 0.65625, 0.709375, 0.103125, 0.103125], [1, 0.64375, 0.665625, 0.103125, 0.103125], [1, 0.63125, 0.621875, 0.103125, 0.103125], [1, 0.61875, 0.578125, 0.103125, 0.103125], [1, 0.60625, 0.534375, 0.103125, 0.103125], [1, 0.59375, 0.490625, 0.103125, 0.103125], [1, 0.58125, 0.446875, 0.103125, 0.103125], [1, 0.56875, 0.403125, 0.103125, 0.103125], [1, 0.55625, 0.359375, 0.103125, 0.103125], [1, 0.54375, 0.315625, 0.103125, 0.103125], [1, 0.53125, 0.271875, 0.103125, 0.103125], [1, 0.51875, 0.228125, 0.103125, 0.103125], [1, 0.50625, 0.184375, 0.103125, 0.103125]]
[[1, 0.696875, 0.68125, 0.203125, 0.203125], [1, 0.696875, 0.68125, 0.203125, 0.203125], [1, 0.696875, 0.68125, 0.203125, 0.203125], [1, 0.696875, 0.68125, 0.203125, 0.203125], [1, 0.696875, 0.68125, 0.203125, 0.203125], [1, 0.696875, 0.68125, 0.203125, 0.203125], [1, 0.696875, 0.68125, 0.203125, 0.203125], [1, 0.696875, 0.68125, 0.203125, 0.203125], [1, 0.696875, 0.68125, 0.203125, 0.203125], [1, 0.696875, 0.68125, 0.203125, 0.203125], [1, 0.696875, 0.68125, 0.203125, 0.203125], [1, 0.696875, 0.68125, 0.203125, 0.203125], [1, 0.696875, 0.68125, 0.203125, 0.203125], [1, 0.696875, 0.68125, 0.203125, 0.203125], [1, 0.696875, 0.68125, 0.203125, 0.203125]]
[[0, 0.540625, 0.3, 0.19375, 0.19375], [0, 0.540625, 0.3, 0.19375, 0.19375], [0, 0.540625, 0.3, 0.19375, 0.19375], [0, 0.540625, 0.3, 0.19375, 0.19375], [0, 0.540625, 0.3, 0.19375, 0.19375], [0, 0.540625, 0.3, 0.19375, 0.19375], [0, 0.540625, 0.3, 0.19375, 0.19375], [0, 0.540625, 0.3, 0.19375, 0.19375], [0, 0.540625, 0.3, 0.19375, 0.19375], [0, 0.540625, 0.3, 0.19375, 0.19375], [0, 0.540625, 0.3, 0.19375, 0.19375], [0, 0.540625, 0.3, 0.19375, 0.19375], [0, 0.540625, 0.3, 0.19375, 0.19375], [0, 0.540625, 0.3, 0.19375, 0.19375], [0, 0.540625, 0.3, 0.19375, 0.19375]]
[[2, 0.084375, 0.646875, 0.13125, 0.13125], [2, 0.13125, 0.64375, 0.13125, 0.13125], [2, 0.178125, 0.640625, 0.13125, 0.13125], [2, 0.225, 0.6375, 0.13125, 0.13125], [2, 0.271875, 0.634375, 0.13125, 0.13125], [2, 0.31875, 0.63125, 0.13125, 0.13125], [2, 0.365625, 0.628125, 0.13125, 0.13125], [2, 0.4125, 0.625, 0.13125, 0.13125], [2, 0.459375, 0.621875, 0.13125, 0.13125], [2, 0.50625, 0.61875, 0.13125, 0.13125], [2, 0.553125, 0.615625, 0.13125, 0.13125], [2, 0.6, 0.6125, 0.13125, 0.13125], [2, 0.646875, 0.609375, 0.13125, 0.13125], [2, 0.69375, 0.60625, 0.13125, 0.13125], [2, 0.740625, 0.603125, 0.13125, 0.13125]]
[[2, 0.759375, 0.81875, 0.134375, 0.134375], [2, 0.759375, 0.81875, 0.134375, 0.134375], [2, 0.759375, 0.81875, 0.134375, 0.134375], [2, 0.759375, 0.81875, 0.134375, 0.134375], [2, 0.759375, 0.81875, 0.134375, 0.134375], [2, 0.759375, 0.81875, 0.134375, 0.134375], [2, 0.759375, 0.81875, 0.134375, 0.134375], [2, 0.759375, 0.81875, 0.134375, 0.134375], [2, 0.759375, 0.81875, 0.134375, 0.134375], [2, 0.759375, 0.81875, 0.134375, 0.134375], [2, 0.759375, 0.81875, 0.134375, 0.134375], [2, 0.759375, 0.81875, 0.134375, 0.134375], [2, 0.759375, 0.81875, 0.134375, 0.134375], [2, 0.759375, 0.81875, 0.134375, 0.134375], [2, 0.759375, 0.81875, 0.134375, 0.134375]]
[[2, 0.478125, 0.096875, 0.115625, 0.115625], [2, 0.50625, 0.140625, 0.115625, 0.115625], [2, 0.534375, 0.184375, 0.115625, 0.115625], [2, 0.5625, 0.228125, 0.115625, 0.115625], [2, 0.590625, 0.271875, 0.115625, 0.115625], [2, 0.61875, 0.315625, 0.115625, 0.115625], [2, 0.646875, 0.359375, 0.115625, 0.115625], [2, 0.675, 0.403125, 0.115625, 0.115625], [2, 0.703125, 0.446875, 0.115625, 0.115625], [2, 0.73125, 0.490625, 0.115625, 0.115625], [2, 0.759375, 0.534375, 0.115625, 0.115625], [2, 0.7875, 0.578125, 0.115625, 0.115625], [2, 0.815625, 0.621875, 0.115625, 0.115625], [2, 0.84375, 0.665625, 0.115625, 0.115625], [2, 0.871875, 0.709375, 0.115625, 0.115625]]
[[2, 0.925, 0.509375, 0.11875, 0.11875], [2, 0.925, 0.509375, 0.11875, 0.11875], [2, 0.925, 0.509375, 0.11875, 0.11875], [2, 0.925, 0.509375, 0.11875, 0.11875], [2, 0.925, 0.509375, 0.11875, 0.11875], [2, 0.925, 0.509375, 0.11875, 0.11875], [2, 0.925, 0.509375, 0.11875, 0.11875], [2, 0.925, 0.509375, 0.11875, 0.11875], [2, 0.925, 0.509375, 0.11875, 0.11875], [2, 0.925, 0.509375, 0.11875, 0.11875], [2, 0.925, 0.509375, 0.11875, 0.11875], [2, 0.925, 0.509375, 0.11875, 0.11875], [2, 0.925, 0.509375, 0.11875, 0.11875], [2, 0.925, 0.509375, 0.11875, 0.11875], [2, 0.925, 0.509375, 0.11875, 0.11875]]
[[1, 0.675, 0.76875, 0.140625, 0.140625], [1, 0.634375, 0.721875, 0.140625, 0.140625], [1, 0.59375, 0.675, 0.140625, 0.140625], [1, 0.553125, 0.628125, 0.140625, 0.140625], [1, 0.5125, 0.58125, 0.140625, 0.140625], [1, 0.471875, 0.534375, 0.140625, 0.140625], [1, 0.43125, 0.4875, 0.140625, 0.140625], [1, 0.390625, 0.440625, 0.140625, 0.140625], [1, 0.35, 0.39375, 0.140625, 0.140625], [1, 0.309375, 0.346875, 0.140625, 0.140625], [1, 0.26875, 0.3, 0.140625, 0.140625], [1, 0.228125, 0.253125, 0.140625, 0.140625], [1, 0.1875, 0.20625, 0.140625, 0.140625], [1, 0.146875, 0.159375, 0.140625, 0.140625], [1, 0.10625, 0.1125, 0.140625, 0.140625]]
[[1, 0.25, 0.93125, 0.11875, 0.11875], [1, 0.284375, 0.925, 0.11875, 0.11875], [1, 0.31875, 0.91875, 0.11875, 0.11875], [1, 0.353125, 0.9125, 0.11875, 0.11875], [1, 0.3875, 0.90625, 0.11875, 0.11875], [1, 0.421875, 0.9, 0.11875, 0.11875], [1, 0.45625, 0.89375, 0.11875, 0.11875], [1, 0.490625, 0.8875, 0.11875, 0.11875], [1, 0.525, 0.88125, 0.11875, 0.11875], [1, 0.559375, 0.875, 0.11875, 0.11875], [1, 0.59375, 0.86875, 0.11875, 0.11875], [1, 0.628125, 0.8625, 0.11875, 0.11875], [1, 0.6625, 0.85625, 0.11875, 0.11875], [1, 0.696875, 0.85, 0.11875, 0.11875], [1, 0.73125, 0.84375, 0.11875, 0.11875]]
[[0, 0.2625, 0.721875, 0.1125, 0.1125], [0, 0.290625, 0.675, 0.1125, 0.1125], [0, 0.31875, 0.628125, 0.1125, 0.1125], [0, 0.346875, 0.58125, 0.1125, 0.1125], [0, 0.375, 0.534375, 0.1125, 0.1125], [0, 0.403125, 0.4875, 0.1125, 0.1125], [0, 0.43125, 0.440625, 0.1125, 0.1125], [0, 0.459375, 0.39375, 0.1125, 0.1125], [0, 0.4875, 0.346875, 0.1125, 0.1125], [0, 0.515625, 0.3, 0.1125, 0.1125], [0, 0.54375, 0.253125, 0.1125, 0.1125], [0, 0.571875, 0.20625, 0.1125, 0.1125], [0, 0.6, 0.159375, 0.1125, 0.1125], [0, 0.628125, 0.1125, 0.1125, 0.1125], [0, 0.65625, 0.065625, 0.1125, 0.1125]]
[[2, 0.38125, 0.69375, 0.15, 0.15], [2, 0.38125, 0.69375, 0.15, 0.15], [2, 0.38125, 0.69375, 0.15, 0.15], [2, 0.38125, 0.69375, 0.15, 0.15], [2, 0.38125, 0.69375, 0.15, 0.15], [2, 0.38125, 0.69375, 0.15, 0.15], [2, 0.38125, 0.69375, 0.15, 0.15], [2, 0.38125, 0.69375, 0.15, 0.15], [2, 0.38125, 0.69375, 0.15, 0.15], [2, 0.38125, 0.69375, 0.15, 0.15], [2, 0.38125, 0.69375, 0.15, 0.15], [2, 0.38125, 0.69375, 0.15, 0.15], [2, 0.38125, 0.69375, 0.15, 0.15], [2, 0.38125, 0.69375, 0.15, 0.15], [2, 0.38125, 0.69375, 0.15, 0.15]]
[[1, 0.59375, 0.29375, 0.18125, 0.18125], [1, 0.55625, 0.328125, 0.18125, 0.18125], [1, 0.51875, 0.3625, 0.18125, 0.18125], [1, 0.48125, 0.396875, 0.18125, 0.18125], [1, 0.44375, 0.43125, 0.18125, 0.18125], [1, 0.40625, 0.465625, 0.18125, 0.18125], [1, 0.36875, 0.5, 0.18125, 0.18125], [1, 0.33125, 0.534375, 0.18125, 0.18125], [1, 0.29375, 0.56875, 0.18125, 0.18125], [1, 0.25625, 0.603125, 0.18125, 0.18125], [1, 0.21875, 0.6375, 0.18125, 0.18125], [1, 0.18125, 0.671875, 0.18125, 0.18125], [1, 0.14375, 0.70625, 0.18125, 0.18125], [1, 0.10625, 0.740625, 0.18125, 0.18125], [1, 0.06875, 0.775, 0.18125, 0.18125]]
[[2, 0.309375, 0.0875, 0.178125, 0.178125], [2, 0.309375, 0.0875, 0.178125, 0.178125], [2, 0.309375, 0.0875, 0.178125, 0.178125], [2, 0.309375, 0.0875, 0.178125, 0.178125], [2, 0.309375, 0.0875, 0.178125, 0.178125], [2, 0.309375, 0.0875, 0.178125, 0.178125], [2, 0.309375, 0.0875, 0.178125, 0.178125], [2, 0.309375, 0.0875, 0.178125, 0.178125], [2, 0.309375, 0.0875, 0.178125, 0.178125], [2, 0.309375, 0.0875, 0.178125, 0.178125], [2, 0.309375, 0.0875, 0.178125, 0.178125], [2, 0.309375, 0.0875, 0.178125, 0.178125], [2, 0.309375, 0.0875, 0.178125, 0.178125], [2, 0.309375, 0.0875, 0.178125, 0.178125], [2, 0.309375, 0.0875, 0.178125, 0.178125]]
[[2, 0.78125, 0.5375, 0.228125, 0.228125], [2, 0.78125, 0.5375, 0.228125, 0.228125], [2, 0.78125, 0.5375, 0.228125, 0.228125], [2, 0.78125, 0.5375, 0.228125, 0.228125], [2, 0.78125, 0.5375, 0.228125, 0.228125], [2, 0.78125, 0.5375, 0.228125, 0.228125], [2, 0.78125, 0.5375, 0.228125, 0.228125], [2, 0.78125, 0.5375, 0.228125, 0.228125], [2, 0.78125, 0.5375, 0.228125, 0.228125], [2, 0.78125, 0.5375, 0.228125, 0.228125], [2, 0.78125, 0.5375, 0.228125, 0.228125], [2, 0.78125, 0.5375, 0.228125, 0.228125], [2, 0.78125, 0.5375, 0.228125, 0.228125], [2, 0.78125, 0.5375, 0.228125, 0.228125], [2, 0.78125, 0.5375, 0.228125, 0.228125]]
[[0, 0.271875, 0.20625, 0.234375, 0.234375], [0, 0.309375, 0.2375, 0.234375, 0.234375], [0, 0.346875, 0.26875, 0.234375, 0.234375], [0, 0.384375, 0.3, 0.234375, 0.234375], [0, 0.421875, 0.33125, 0.234375, 0.234375], [0, 0.459375, 0.3625, 0.234375, 0.234375], [0, 0.496875, 0.39375, 0.234375, 0.234375], [0, 0.534375, 0.425, 0.234375, 0.234375], [0, 0.571875, 0.45625, 0.234375, 0.234375], [0, 0.609375, 0.4875, 0.234375, 0.234375], [0, 0.646875, 0.51875, 0.234375, 0.234375], [0, 0.684375, 0.55, 0.234375, 0.234375], [0, 0.721875, 0.58125, 0.234375, 0.234375], [0, 0.759375, 0.6125, 0.234375, 0.234375], [0, 0.796875, 0.64375, 0.234375, 0.234375]]
[[1, 0.41875, 0.528125, 0.165625, 0.165625], [1, 0.41875, 0.528125, 0.165625, 0.165625], [1, 0.41875, 0.528125, 0.165625, 0.165625], [1, 0.41875, 0.528125, 0.165625, 0.165625], [1, 0.41875, 0.528125, 0.165625, 0.165625], [1, 0.41875, 0.528125, 0.165625, 0.165625], [1, 0.41875, 0.528125, 0.165625, 0.165625], [1, 0.41875, 0.528125, 0.165625, 0.165625], [1, 0.41875, 0.528125, 0.165625, 0.165625], [1, 0.41875, 0.528125, 0.165625, 0.165625], [1, 0.41875, 0.528125, 0.165625, 0.165625], [1, 0.41875, 0.528125, 0.165625, 0.165625], [1, 0.41875, 0.528125, 0.165625, 0.165625], [1, 0.41875, 0.528125, 0.165625, 0.165625], [1, 0.41875, 0.528125, 0.165625, 0.165625]]
[[0, 0.559375, 0.259375, 0.18125, 0.18125], [0, 0.559375, 0.259375, 0.18125, 0.18125], [0, 0.559375, 0.259375, 0.18125, 0.18125], [0, 0.559375, 0.259375, 0.18125, 0.18125], [0, 0.559375, 0.259375, 0.18125, 0.18125], [0, 0.559375, 0.259375, 0.18125, 0.18125], [0, 0.559375, 0.259375, 0.18125, 0.18125], [0, 0.559375, 0.259375, 0.18125, 0.18125], [0, 0.559375, 0.259375, 0.18125, 0.18125], [0, 0.559375, 0.259375, 0.18125, 0.18125], [0, 0.559375, 0.259375, 0.18125, 0.18125], [0, 0.559375, 0.259375, 0.18125, 0.18125], [0, 0.559375, 0.259375, 0.18125, 0.18125], [0, 0.559375, 0.259375, 0.18125, 0.18125], [0, 0.559375, 0.259375, 0.18125, 0.18125]]
[[0, 0.903125, 0.503125, 0.1125, 0.1125], [0, 0.903125, 0.503125, 0.1125, 0.1125], [0, 0.903125, 0.503125, 0.1125, 0.1125], [0, 0.903125, 0.503125, 0.1125, 0.1125], [0, 0.903125, 0.503125, 0.1125, 0.1125], [0, 0.903125, 0.503125, 0.1125, 0.1125], [0, 0.903125, 0.503125, 0.1125, 0.1125], [0, 0.903125, 0.503125, 0.1125, 0.1125], [0, 0.903125, 0.503125, 0.1125, 0.1125], [0, 0.903125, 0.503125, 0.1125, 0.1125], [0, 0.903125, 0.503125, 0.1125, 0.1125], [0, 0.903125, 0.503125, 0.1125, 0.1125], [0, 0.903125, 0.503125, 0.1125, 0.1125], [0, 0.903125, 0.503125, 0.1125, 0.1125], [0, 0.903125, 0.503125, 0.1125, 0.1125]]
[[0, 0.51875, 0.1, 0.16875, 0.16875], [0, 0.51875, 0.1, 0.16875, 0.16875], [0, 0.51875, 0.1, 0.16875, 0.16875], [0, 0.51875, 0.1, 0.16875, 0.16875], [0, 0.51875, 0.1, 0.16875, 0.16875], [0, 0.51875, 0.1, 0.16875, 0.16875], [0, 0.51875, 0.1, 0.16875, 0.16875], [0, 0.51875, 0.1, 0.16875, 0.16875], [0, 0.51875, 0.1, 0.16875, 0.16875], [0, 0.51875, 0.1, 0.16875, 0.16875], [0, 0.51875, 0.1, 0.16875, 0.16875], [0, 0.51875, 0.1, 0.16875, 0.16875], [0, 0.51875, 0.1, 0.16875, 0.16875], [0, 0.51875, 0.1, 0.16875, 0.16875], [0, 0.51875, 0.1, 0.16875, 0.16875]]
[[0, 0.253125, 0.284375, 0.228125, 0.228125], [0, 0.284375, 0.2875, 0.228125, 0.228125], [0, 0.315625, 0.290625, 0.228125, 0.228125], [0, 0.346875, 0.29375, 0.228125, 0.228125], [0, 0.378125, 0.296875, 0.228125, 0.228125], [0, 0.409375, 0.3, 0.228125, 0.228125], [0, 0.440625, 0.303125, 0.228125, 0.228125], [0, 0.471875, 0.30625, 0.228125, 0.228125], [0, 0.503125, 0.309375, 0.228125, 0.228125], [0, 0.534375, 0.3125, 0.228125, 0.228125], [0, 0.565625, 0.315625, 0.228125, 0.228125], [0, 0.596875, 0.31875, 0.228125, 0.228125], [0, 0.628125, 0.321875, 0.228125, 0.228125], [0, 0.659375, 0.325, 0.228125, 0.228125], [0, 0.690625, 0.328125, 0.228125, 0.228125]]
[[1, 0.815625, 0.3, 0.15, 0.15], [1, 0.815625, 0.3, 0.15, 0.15], [1, 0.815625, 0.3, 0.15, 0.15], [1, 0.815625, 0.3, 0.15, 0.15], [1, 0.815625, 0.3, 0.15, 0.15], [1, 0.815625, 0.3, 0.15, 0.15], [1, 0.815625, 0.3, 0.15, 0.15], [1, 0.815625, 0.3, 0.15, 0.15], [1, 0.815625, 0.3, 0.15, 0.15], [1, 0.815625, 0.3, 0.15, 0.15], [1, 0.815625, 0.3, 0.15, 0.15], [1, 0.815625, 0.3, 0.15, 0.15], [1, 0.815625, 0.3, 0.15, 0.15], [1, 0.815625, 0.3, 0.15, 0.15], [1, 0.815625, 0.3, 0.15, 0.15]]
[[1, 0.278125, 0.815625, 0.128125, 0.128125], [1, 0.3125, 0.778125, 0.128125, 0.128125], [1, 0.346875, 0.740625, 0.128125, 0.128125], [1, 0.38125, 0.703125, 0.128125, 0.128125], [1, 0.415625, 0.665625, 0.128125, 0.128125], [1, 0.45, 0.628125, 0.128125, 0.128125], [1, 0.484375, 0.590625, 0.128125, 0.128125], [1, 0.51875, 0.553125, 0.128125, 0.128125], [1, 0.553125, 0.515625, 0.128125, 0.128125], [1, 0.5875, 0.478125, 0.128125, 0.128125], [1, 0.621875, 0.440625, 0.128125, 0.128125], [1, 0.65625, 0.403125, 0.128125, 0.128125], [1, 0.690625, 0.365625, 0.128125, 0.128125], [1, 0.725, 0.328125, 0.128125, 0.128125], [1, 0.759375, 0.290625, 0.128125, 0.128125]]
